"medal_id","discipline_title","slug_game","event_title","event_gender","medal_type","participant_type","participant_title","athlete_url","athlete_full_name","country_name","country_code","country_3_letter_code"
15253,"Equestrian Jumping","mexico-city-1968","team mixed","Open","SILVER","GameTeam","France team",NULL,NULL,"France","FR","FRA"
15254,"Equestrian Jumping","mexico-city-1968","team mixed","Open","BRONZE","GameTeam","West Germany team",NULL,NULL,"Federal Republic of Germany","DE","FRG"
15255,"Equestrian Dressage","mexico-city-1968","individual mixed","Open","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/ivan-kizimov","Ivan KIZIMOV","Soviet Union",NULL,"URS"
15256,"Equestrian Dressage","mexico-city-1968","individual mixed","Open","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/josef-neckermann","Josef NECKERMANN","Federal Republic of Germany","DE","FRG"
15257,"Equestrian Dressage","mexico-city-1968","individual mixed","Open","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/reiner-klimke","Reiner KLIMKE","Federal Republic of Germany","DE","FRG"
15258,"Equestrian Dressage","mexico-city-1968","team mixed","Open","GOLD","GameTeam","West Germany team",NULL,NULL,"Federal Republic of Germany","DE","FRG"
15259,"Equestrian Dressage","mexico-city-1968","team mixed","Open","SILVER","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15260,"Equestrian Dressage","mexico-city-1968","team mixed","Open","BRONZE","GameTeam","Switzerland team",NULL,NULL,"Switzerland","CH","SUI"
15261,"Figure skating","grenoble-1968","Individual men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/wolfgang-schwarz","Wolfgang SCHWARZ","Austria","AT","AUT"
15262,"Figure skating","grenoble-1968","Individual men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/timothy-wood","Timothy WOOD","United States of America","US","USA"
15263,"Figure skating","grenoble-1968","Individual men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/patrick-pera","Patrick PERA","France","FR","FRA"
15264,"Figure skating","grenoble-1968","Pairs mixed","Mixed","GOLD","GameTeam","Soviet Union team #1","https://olympics.com/en/athletes/lyudmila-belousova","Lyudmila BELOUSOVA","Soviet Union",NULL,"URS"
15265,"Figure skating","grenoble-1968","Pairs mixed","Mixed","GOLD","GameTeam","Soviet Union team #1","https://olympics.com/en/athletes/oleg-protopopov","Oleg PROTOPOPOV","Soviet Union",NULL,"URS"
15266,"Figure skating","grenoble-1968","Pairs mixed","Mixed","SILVER","GameTeam","Soviet Union team #2","https://olympics.com/en/athletes/tatyana-zhuk","Tatyana ZHUK","Soviet Union",NULL,"URS"
15267,"Figure skating","grenoble-1968","Pairs mixed","Mixed","SILVER","GameTeam","Soviet Union team #2","https://olympics.com/en/athletes/aleksandr-gorelik","Aleksandr GORELIK","Soviet Union",NULL,"URS"
15268,"Figure skating","grenoble-1968","Pairs mixed","Mixed","BRONZE","GameTeam","West Germany team #1","https://olympics.com/en/athletes/margot-glockshuber","Margot GLOCKSHUBER","Federal Republic of Germany","DE","FRG"
15269,"Figure skating","grenoble-1968","Pairs mixed","Mixed","BRONZE","GameTeam","West Germany team #1","https://olympics.com/en/athletes/wolfgang-danne","Wolfgang DANNE","Federal Republic of Germany","DE","FRG"
15270,"Figure skating","grenoble-1968","Individual women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/peggy-fleming","Peggy FLEMING","United States of America","US","USA"
15271,"Figure skating","grenoble-1968","Individual women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/gabriele-seyfert","Gabriele SEYFERT","German Democratic Republic (Germany)","DDDE","GDR"
15272,"Figure skating","grenoble-1968","Individual women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/hana-maskova","Hana MASKOVA","Czechoslovakia","CSHH","TCH"
15273,"Bobsleigh","grenoble-1968","four-man men","Men","GOLD","GameTeam","Italy team #1",NULL,NULL,"Italy","IT","ITA"
15274,"Bobsleigh","grenoble-1968","four-man men","Men","SILVER","GameTeam","Austria team #1",NULL,NULL,"Austria","AT","AUT"
15275,"Bobsleigh","grenoble-1968","four-man men","Men","BRONZE","GameTeam","Switzerland team #1",NULL,NULL,"Switzerland","CH","SUI"
15276,"Bobsleigh","grenoble-1968","two-man men","Men","GOLD","GameTeam","Italy team #1","https://olympics.com/en/athletes/eugenio-monti","Eugenio MONTI","Italy","IT","ITA"
15277,"Bobsleigh","grenoble-1968","two-man men","Men","GOLD","GameTeam","Italy team #1","https://olympics.com/en/athletes/luciano-de-paolis","Luciano DE PAOLIS","Italy","IT","ITA"
15278,"Bobsleigh","grenoble-1968","two-man men","Men","SILVER","GameTeam","West Germany team #1","https://olympics.com/en/athletes/horst-floth","Horst FLOTH","Federal Republic of Germany","DE","FRG"
15279,"Bobsleigh","grenoble-1968","two-man men","Men","SILVER","GameTeam","West Germany team #1","https://olympics.com/en/athletes/pepi-bader","Pepi BADER","Federal Republic of Germany","DE","FRG"
15280,"Bobsleigh","grenoble-1968","two-man men","Men","BRONZE","GameTeam","Romania team #1","https://olympics.com/en/athletes/ion-panturu","Ion PANTURU","Romania","RO","ROU"
15281,"Bobsleigh","grenoble-1968","two-man men","Men","BRONZE","GameTeam","Romania team #1","https://olympics.com/en/athletes/nicolae-neagoe","Nicolae NEAGOE","Romania","RO","ROU"
15282,"Ice Hockey","grenoble-1968","ice hockey men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15283,"Ice Hockey","grenoble-1968","ice hockey men","Men","SILVER","GameTeam","Czechoslovakia team",NULL,NULL,"Czechoslovakia","CSHH","TCH"
15284,"Ice Hockey","grenoble-1968","ice hockey men","Men","BRONZE","GameTeam","Canada team",NULL,NULL,"Canada","CA","CAN"
15285,"Nordic Combined","grenoble-1968","Individual men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/franz-keller","Franz KELLER","Federal Republic of Germany","DE","FRG"
15286,"Nordic Combined","grenoble-1968","Individual men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/alois-kalin","Alois KÄLIN","Switzerland","CH","SUI"
15287,"Nordic Combined","grenoble-1968","Individual men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/andreas-kunz","Andreas KUNZ","German Democratic Republic (Germany)","DDDE","GDR"
15288,"Biathlon","grenoble-1968","4x75km relay men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15289,"Biathlon","grenoble-1968","4x75km relay men","Men","SILVER","GameTeam","Norway team",NULL,NULL,"Norway","NO","NOR"
15290,"Biathlon","grenoble-1968","4x75km relay men","Men","BRONZE","GameTeam","Sweden team",NULL,NULL,"Sweden","SE","SWE"
15291,"Biathlon","grenoble-1968","20km men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/magnar-solberg","Magnar SOLBERG","Norway","NO","NOR"
15292,"Biathlon","grenoble-1968","20km men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/aleksandr-tikhonov","Aleksandr TIKHONOV","Soviet Union",NULL,"URS"
15293,"Biathlon","grenoble-1968","20km men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/vladimir-gundartsev","Vladimir GUNDARTSEV","Soviet Union",NULL,"URS"
15294,"Cross Country Skiing","grenoble-1968","50km men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/ole-ellefsaeter","Ole ELLEFSAETER","Norway","NO","NOR"
15295,"Cross Country Skiing","grenoble-1968","50km men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/vyacheslav-vedenin","Vyacheslav VEDENIN","Soviet Union",NULL,"URS"
15296,"Cross Country Skiing","grenoble-1968","50km men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/joseph-haas","Joseph HAAS","Switzerland","CH","SUI"
15297,"Cross Country Skiing","grenoble-1968","10km women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/toini-gustafsson","Toini GUSTAFSSON","Sweden","SE","SWE"
15298,"Cross Country Skiing","grenoble-1968","10km women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/berit-mordre","Berit MÖRDRE","Norway","NO","NOR"
15299,"Cross Country Skiing","grenoble-1968","10km women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/inger-aufles","Inger AUFLES","Norway","NO","NOR"
15300,"Cross Country Skiing","grenoble-1968","15km men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/harald-gronningen","Harald GRÖNNINGEN","Norway","NO","NOR"
15301,"Cross Country Skiing","grenoble-1968","15km men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/eero-mantyranta","Eero MÄNTYRANTA","Finland","FI","FIN"
15302,"Cross Country Skiing","grenoble-1968","15km men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/gunnar-larsson","Gunnar LARSSON","Sweden","SE","SWE"
15303,"Cross Country Skiing","grenoble-1968","Relay 4x10km men","Men","GOLD","GameTeam","Norway team",NULL,NULL,"Norway","NO","NOR"
15304,"Cross Country Skiing","grenoble-1968","Relay 4x10km men","Men","SILVER","GameTeam","Sweden team",NULL,NULL,"Sweden","SE","SWE"
15305,"Cross Country Skiing","grenoble-1968","Relay 4x10km men","Men","BRONZE","GameTeam","Finland team",NULL,NULL,"Finland","FI","FIN"
15306,"Cross Country Skiing","grenoble-1968","5km women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/toini-gustafsson","Toini GUSTAFSSON","Sweden","SE","SWE"
15307,"Cross Country Skiing","grenoble-1968","5km women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/galina-kulakova","Galina KULAKOVA","Soviet Union",NULL,"URS"
15308,"Cross Country Skiing","grenoble-1968","5km women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/alevtina-kolchina","Alevtina KOLCHINA","Soviet Union",NULL,"URS"
15309,"Cross Country Skiing","grenoble-1968","Relay 3x5km women","Women","GOLD","GameTeam","Norway team",NULL,NULL,"Norway","NO","NOR"
15310,"Cross Country Skiing","grenoble-1968","Relay 3x5km women","Women","SILVER","GameTeam","Sweden team",NULL,NULL,"Sweden","SE","SWE"
15311,"Cross Country Skiing","grenoble-1968","Relay 3x5km women","Women","BRONZE","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15312,"Cross Country Skiing","grenoble-1968","30km mass start men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/franco-nones","Franco NONES","Italy","IT","ITA"
15313,"Cross Country Skiing","grenoble-1968","30km mass start men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/odd-martinsen","Odd MARTINSEN","Norway","NO","NOR"
15314,"Cross Country Skiing","grenoble-1968","30km mass start men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/eero-mantyranta","Eero MÄNTYRANTA","Finland","FI","FIN"
15315,"Luge","grenoble-1968","Doubles mixed","Open","GOLD","GameTeam","East Germany team #1","https://olympics.com/en/athletes/klaus-bonsack","Klaus BONSACK","German Democratic Republic (Germany)","DDDE","GDR"
15316,"Luge","grenoble-1968","Doubles mixed","Open","GOLD","GameTeam","East Germany team #1","https://olympics.com/en/athletes/thomas-kohler","Thomas KÖHLER","German Democratic Republic (Germany)","DDDE","GDR"
15317,"Luge","grenoble-1968","Doubles mixed","Open","SILVER","GameTeam","Austria team #1","https://olympics.com/en/athletes/manfred-schmid","Manfred SCHMID","Austria","AT","AUT"
15318,"Luge","grenoble-1968","Doubles mixed","Open","SILVER","GameTeam","Austria team #1","https://olympics.com/en/athletes/ewald-walch","Ewald WALCH","Austria","AT","AUT"
15319,"Luge","grenoble-1968","Doubles mixed","Open","BRONZE","GameTeam","West Germany team #1","https://olympics.com/en/athletes/wolfgang-winkler","Wolfgang WINKLER","Federal Republic of Germany","DE","FRG"
15320,"Luge","grenoble-1968","Doubles mixed","Open","BRONZE","GameTeam","West Germany team #1","https://olympics.com/en/athletes/fritz-nachmann","Fritz NACHMANN","Federal Republic of Germany","DE","FRG"
15321,"Luge","grenoble-1968","Singles women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/erica-lechner","Erica LECHNER","Italy","IT","ITA"
15322,"Luge","grenoble-1968","Singles women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/christa-schmuck","Christa SCHMUCK","Federal Republic of Germany","DE","FRG"
15323,"Luge","grenoble-1968","Singles women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/angelika-dunhaupt","Angelika DÜNHAUPT","Federal Republic of Germany","DE","FRG"
15324,"Luge","grenoble-1968","Singles men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/manfred-schmid","Manfred SCHMID","Austria","AT","AUT"
15325,"Luge","grenoble-1968","Singles men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/thomas-kohler","Thomas KÖHLER","German Democratic Republic (Germany)","DDDE","GDR"
15326,"Luge","grenoble-1968","Singles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/klaus-bonsack","Klaus BONSACK","German Democratic Republic (Germany)","DDDE","GDR"
15327,"Alpine Skiing","grenoble-1968","downhill women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/olga-pall","Olga PALL","Austria","AT","AUT"
15328,"Alpine Skiing","grenoble-1968","downhill women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/isabelle-mir","Isabelle MIR","France","FR","FRA"
15329,"Alpine Skiing","grenoble-1968","downhill women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/christl-haas","Christl HAAS","Austria","AT","AUT"
15330,"Alpine Skiing","grenoble-1968","downhill men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jean-claude-killy","Jean-Claude KILLY","France","FR","FRA"
15331,"Alpine Skiing","grenoble-1968","downhill men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/guy-perillat","Guy PÉRILLAT","France","FR","FRA"
15332,"Alpine Skiing","grenoble-1968","downhill men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/jean-daniel-datwyler","Jean-Daniel DÄTWYLER","Switzerland","CH","SUI"
15333,"Alpine Skiing","grenoble-1968","slalom men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jean-claude-killy","Jean-Claude KILLY","France","FR","FRA"
15334,"Alpine Skiing","grenoble-1968","slalom men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/herbert-huber","Herbert HUBER","Austria","AT","AUT"
15335,"Alpine Skiing","grenoble-1968","slalom men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/alfred-matt","Alfred MATT","Austria","AT","AUT"
15336,"Alpine Skiing","grenoble-1968","giant slalom men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jean-claude-killy","Jean-Claude KILLY","France","FR","FRA"
15337,"Alpine Skiing","grenoble-1968","giant slalom men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/willy-favre","Willy FAVRE","Switzerland","CH","SUI"
15338,"Alpine Skiing","grenoble-1968","giant slalom men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/heinrich-messner","Heinrich MESSNER","Austria","AT","AUT"
15339,"Alpine Skiing","grenoble-1968","slalom women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/marielle-goitschel","Marielle GOITSCHEL","France","FR","FRA"
15340,"Alpine Skiing","grenoble-1968","slalom women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/nancy-greene","Nancy GREENE","Canada","CA","CAN"
15341,"Alpine Skiing","grenoble-1968","slalom women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/annie-famose","Annie FAMOSE","France","FR","FRA"
15342,"Alpine Skiing","grenoble-1968","giant slalom women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/nancy-greene","Nancy GREENE","Canada","CA","CAN"
15343,"Alpine Skiing","grenoble-1968","giant slalom women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/annie-famose","Annie FAMOSE","France","FR","FRA"
15344,"Alpine Skiing","grenoble-1968","giant slalom women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/fernande-bochatay","Fernande BOCHATAY","Switzerland","CH","SUI"
15345,"Ski Jumping","grenoble-1968","Large Hill Individual men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/vladimir-belousov","Vladimir BELOUSOV","Soviet Union",NULL,"URS"
15346,"Ski Jumping","grenoble-1968","Large Hill Individual men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/jiri-raska","Jiri RASKA","Czechoslovakia","CSHH","TCH"
15347,"Ski Jumping","grenoble-1968","Large Hill Individual men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/lars-grini","Lars GRINI","Norway","NO","NOR"
15348,"Ski Jumping","grenoble-1968","Normal Hill Individual men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jiri-raska","Jiri RASKA","Czechoslovakia","CSHH","TCH"
15349,"Ski Jumping","grenoble-1968","Normal Hill Individual men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/reinhold-bachler","Reinhold BACHLER","Austria","AT","AUT"
15350,"Ski Jumping","grenoble-1968","Normal Hill Individual men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/baldur-preiml","Baldur PREIML","Austria","AT","AUT"
15351,"Speed skating","grenoble-1968","1000m women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/carolina-geijssen","Carolina GEIJSSEN","Netherlands","NL","NED"
15352,"Speed skating","grenoble-1968","1000m women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/lyudmila-titova","Lyudmila TITOVA","Soviet Union",NULL,"URS"
15353,"Speed skating","grenoble-1968","1000m women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/dianne-holum","Dianne HOLUM","United States of America","US","USA"
